idx,rxn_smiles,dE0,dHrxn298
6853,[H]c1oc(C([H])([H])[H])c([H])c1N([H])[H]>>[H]C(=C([O-])C([H])([H])[H])C1=C([H])[N+]1([H])[H],77.11128000000001,72.57259
6853,[H]C(=C([O-])C([H])([H])[H])C1=C([H])[N+]1([H])[H]>>[H]c1oc(C([H])([H])[H])c([H])c1N([H])[H],4.5386900000000026,-72.57259
6854,[H]c1oc(C([H])([H])[H])c([H])c1N([H])[H]>>[H]N([H])C1=C=C(C([H])([H])[H])OC1([H])[H],87.04503000000001,45.18196
6854,[H]N([H])C1=C=C(C([H])([H])[H])OC1([H])[H]>>[H]c1oc(C([H])([H])[H])c([H])c1N([H])[H],41.863070000000015,-45.18196
6855,[H]c1oc(C([H])([H])[H])c([H])c1N([H])[H]>>[H]C1=C(N([H])[H])[C@@]([H])(C([H])([H])[H])[C-]=[O+]1,82.28372,57.2176
6855,[H]C1=C(N([H])[H])[C@@]([H])(C([H])([H])[H])[C-]=[O+]1>>[H]c1oc(C([H])([H])[H])c([H])c1N([H])[H],25.066120000000005,-57.2176
6856,[H]c1oc(C([H])([H])[H])c([H])c1N([H])[H]>>[H]/N=C1\C([H])=C(C([H])([H])[H])OC1([H])[H],70.00886,2.7999400000000003
6856,[H]/N=C1\C([H])=C(C([H])([H])[H])OC1([H])[H]>>[H]c1oc(C([H])([H])[H])c([H])c1N([H])[H],67.20891999999999,-2.7999400000000003
6857,[H]c1oc(C([H])([H])[H])c([H])c1N([H])[H]>>[H]C([H])=C1OC([H])([H])C(N([H])[H])=C1[H],81.437,9.70606
6857,[H]C([H])=C1OC([H])([H])C(N([H])[H])=C1[H]>>[H]c1oc(C([H])([H])[H])c([H])c1N([H])[H],71.73094,-9.70606
6858,[H]c1oc(C([H])([H])[H])c([H])c1N([H])[H]>>[H]C#CN([H])[H].[H]C(=C=O)C([H])([H])[H],114.40421,57.41293
6858,[H]C#CN([H])[H].[H]C(=C=O)C([H])([H])[H]>>[H]c1oc(C([H])([H])[H])c([H])c1N([H])[H],56.99128,-57.41293
6859,[H]c1oc(C([H])([H])[H])c([H])c1N([H])[H]>>[H]C1=C(C([H])([H])[H])[O+]=[C-][C@@]1([H])N([H])[H],62.27012,58.72209
6859,[H]C1=C(C([H])([H])[H])[O+]=[C-][C@@]1([H])N([H])[H]>>[H]c1oc(C([H])([H])[H])c([H])c1N([H])[H],3.548029999999997,-58.72209
6860,[H]c1oc(C([H])([H])[H])c([H])c1N([H])[H]>>[H]C([H])=C1O[C-]([H])C([N+]([H])([H])[H])=C1[H],139.73263,80.99361
6860,[H]C([H])=C1O[C-]([H])C([N+]([H])([H])[H])=C1[H]>>[H]c1oc(C([H])([H])[H])c([H])c1N([H])[H],58.73902,-80.99361
6861,[H]c1oc(C([H])([H])[H])c([H])c1N([H])[H]>>[H]C([H])=C1OC([H])=C(N([H])[H])C1([H])[H],89.06035,16.85116
6861,[H]C([H])=C1OC([H])=C(N([H])[H])C1([H])[H]>>[H]c1oc(C([H])([H])[H])c([H])c1N([H])[H],72.20919,-16.85116
6862,[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H]>>[H]C(=C([O-])C([H])([H])[H])[N+](=C([H])[H])C([H])([H])[H],37.47692,14.81257
6862,[H]C(=C([O-])C([H])([H])[H])[N+](=C([H])[H])C([H])([H])[H]>>[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H],22.66435,-14.81257
6863,[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H]>>[H]/C(=N\C([H])([H])[H])[C@@]1([H])O[C@]1([H])C([H])([H])[H],91.68184,7.4979
6863,[H]/C(=N\C([H])([H])[H])[C@@]1([H])O[C@]1([H])C([H])([H])[H]>>[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H],84.18393999999999,-7.4979
6864,[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H]>>[H]C([H])([H])N1C([H])([H])C1([H])[H].[H]C([H])=C=O,88.07715,28.87432
6864,[H]C([H])([H])N1C([H])([H])C1([H])[H].[H]C([H])=C=O>>[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H],59.202830000000006,-28.87432
6865,[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H]>>[H]OC(=C([H])[H])[C@@]1([H])N(C([H])([H])[H])C1([H])[H],66.31543,12.5216
6865,[H]OC(=C([H])[H])[C@@]1([H])N(C([H])([H])[H])C1([H])[H]>>[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H],53.79383000000001,-12.5216
6866,[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H]>>[H]C([H])=C([H])C(=[O+][N-]C([H])([H])[H])C([H])([H])[H],105.57684,62.46663
6866,[H]C([H])=C([H])C(=[O+][N-]C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H],43.11021,-62.46663
6867,[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H]>>[H]C([H])=[N+]1C(=C([O-])C([H])([H])[H])C1([H])[H].[H][H],79.42233,62.383590000000005
6867,[H]C([H])=[N+]1C(=C([O-])C([H])([H])[H])C1([H])[H].[H][H]>>[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H],17.038739999999997,-62.383590000000005
6868,[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H]>>[H]C([H])=[O+]C(=C([H])[N-]C([H])([H])[H])C([H])([H])[H],71.65656,49.93498
6868,[H]C([H])=[O+]C(=C([H])[N-]C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H],21.721579999999996,-49.93498
6869,[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H]>>[H]C1=[N+]([C-]([H])[H])[C@]1([H])C(=O)C([H])([H])[H].[H][H],83.00834,70.23365
6869,[H]C1=[N+]([C-]([H])[H])[C@]1([H])C(=O)C([H])([H])[H].[H][H]>>[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H],12.774690000000007,-70.23365
6870,[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H]>>[H]/C(=N/C([H])([H])C([H])([H])[H])C(=O)C([H])([H])[H],88.1244,-9.84586
6870,[H]/C(=N/C([H])([H])C([H])([H])[H])C(=O)C([H])([H])[H]>>[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H],97.97026,9.84586
6871,[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H]>>[H]C1=C(C([H])([H])[H])ON(C([H])([H])[H])C1([H])[H],56.74387,21.63411
6871,[H]C1=C(C([H])([H])[H])ON(C([H])([H])[H])C1([H])[H]>>[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H],35.10976,-21.63411
6872,[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H]>>[C-]#[O+].[H][C-]1C([H])([H])[N+]1(C([H])([H])[H])C([H])([H])[H],96.43586,60.13723
6872,[C-]#[O+].[H][C-]1C([H])([H])[N+]1(C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H],36.29863,-60.13723
6873,[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H]>>[H]O/C(=C1/N(C([H])([H])[H])C1([H])[H])C([H])([H])[H],66.73688,22.62688
6873,[H]O/C(=C1/N(C([H])([H])[H])C1([H])[H])C([H])([H])[H]>>[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H],44.11,-22.62688
6874,[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H]>>[H]C([H])=N[C@@]([H])(C(=O)C([H])([H])[H])C([H])([H])[H],87.914,-15.504979999999998
6874,[H]C([H])=N[C@@]([H])(C(=O)C([H])([H])[H])C([H])([H])[H]>>[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H],103.41898,15.504979999999998
6875,[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H]>>[H]O[C-](C([H])([H])[H])[C@]1([H])C([H])=[N+]1C([H])([H])[H],95.93408,68.89446
6875,[H]O[C-](C([H])([H])[H])[C@]1([H])C([H])=[N+]1C([H])([H])[H]>>[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H],27.03962,-68.89446
6876,[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H]>>[H]C(=O)C([H])([H])[C@@]1([H])N(C([H])([H])[H])C1([H])[H],91.08669,8.108410000000001
6876,[H]C(=O)C([H])([H])[C@@]1([H])N(C([H])([H])[H])C1([H])[H]>>[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H],82.97828,-8.108410000000001
6877,[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H]>>[H][C-]1[C@@]([H])(C(=O)C([H])([H])[H])[N+]1([H])C([H])([H])[H],63.905440000000006,50.14575
6877,[H][C-]1[C@@]([H])(C(=O)C([H])([H])[H])[N+]1([H])C([H])([H])[H]>>[H]C([H])([H])C(=O)[C@@]1([H])N(C([H])([H])[H])C1([H])[H],13.759690000000006,-50.14575
6878,[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[C-]#[O+].[H]OC1(C([H])([H])[H])C([H])([H])C1([H])[H],65.61449,9.18763
6878,[C-]#[O+].[H]OC1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H],56.426860000000005,-9.18763
6879,[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]O[C-]=[O+]C1(C([H])([H])[H])C([H])([H])C1([H])[H],76.2047,43.85396
6879,[H]O[C-]=[O+]C1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H],32.35074,-43.85396
6880,[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C([H])=C([H])[H].[H]C([H])=C=O.[H]C([H])=O,93.41476,43.69832
6880,[H]C([H])=C([H])[H].[H]C([H])=C=O.[H]C([H])=O>>[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H],49.71644,-43.69832
6881,[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C1=C(C([H])([H])[H])C1([H])[H].[H]OC([H])=O,56.65886999999999,36.48704
6881,[H]C1=C(C([H])([H])[H])C1([H])[H].[H]OC([H])=O>>[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H],20.171829999999993,-36.48704
6882,[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C(=O)OC([H])([H])C(=C([H])[H])C([H])([H])[H],53.79606999999999,-6.45862
6882,[H]C(=O)OC([H])([H])C(=C([H])[H])C([H])([H])[H]>>[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H],60.25469,6.45862
6883,[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]O[C@]1([H])OC2(C([H])([H])C2([H])[H])C1([H])[H],95.03575,25.68226
6883,[H]O[C@]1([H])OC2(C([H])([H])C2([H])[H])C1([H])[H]>>[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H],69.35349,-25.68226
6884,[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C([H])=C1C([H])([H])C1([H])[H].[H]OC([H])=O,53.34648000000001,25.34044
6884,[H]C([H])=C1C([H])([H])C1([H])[H].[H]OC([H])=O>>[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H],28.006040000000006,-25.34044
6885,[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]OC([H])([H])OC1(C([H])([H])[H])C([H])=C1[H],84.57982,47.51432
6885,[H]OC([H])([H])OC1(C([H])([H])[H])C([H])=C1[H]>>[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H],37.0655,-47.51432
6886,[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C(=O)OC(=C([H])[H])C([H])([H])[H].[H][C][H],96.63211,100.29615
6886,[H]C(=O)OC(=C([H])[H])C([H])([H])[H].[H][C][H]>>[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H],-3.66404,-100.29615
6887,[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H]>>[H]C(=O)OC([H])([H])C([H])([H])[C]C([H])([H])[H],108.6389,65.75643000000001
6887,[H]C(=O)OC([H])([H])C([H])([H])[C]C([H])([H])[H]>>[H]C(=O)OC1(C([H])([H])[H])C([H])([H])C1([H])[H],42.88247,-65.75643000000001
6888,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C1([H])[C][C@@]([H])(C([H])([H])[H])OC([H])([H])C1([H])[H],66.73729,62.32912
6888,[H]C1([H])[C][C@@]([H])(C([H])([H])[H])OC([H])([H])C1([H])[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],4.408169999999998,-62.32912
6889,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H][C-]=[O+][C@]([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],84.667,63.219280000000005
6889,[H][C-]=[O+][C@]([H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],21.447719999999997,-63.219280000000005
6890,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C1([H])[C][C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])O1,62.41331,58.69136
6890,[H]C1([H])[C][C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])O1>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],3.7219499999999996,-58.69136
6891,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C(=O)C([H])([H])[H].[H]C([H])=C([H])C([H])=C([H])[H],80.16226999999999,15.65293
6891,[H]C(=O)C([H])([H])[H].[H]C([H])=C([H])C([H])=C([H])[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],64.50934,-15.65293
6892,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C([H])([H])[H].[H]C1([H])[O+]=[C-][C@]2([H])C([H])([H])[C@]12[H],84.61258000000001,55.17799
6892,[H]C([H])([H])[H].[H]C1([H])[O+]=[C-][C@]2([H])C([H])([H])[C@]12[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],29.434590000000007,-55.17799
6893,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C1=C2C([H])([H])[C@@]2([H])[C@@]([H])(C([H])([H])[H])O1.[H][H],114.13908,63.36735
6893,[H]C1=C2C([H])([H])[C@@]2([H])[C@@]([H])(C([H])([H])[H])O1.[H][H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],50.771730000000005,-63.36735
6894,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C1([H])[C@]2([H])[C-]=[O+][C@]([H])(C([H])([H])[H])[C@]12[H].[H][H],81.84475,63.8476
6894,[H]C1([H])[C@]2([H])[C-]=[O+][C@]([H])(C([H])([H])[H])[C@]12[H].[H][H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],17.997150000000005,-63.8476
6895,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C([H])=C([H])OC([H])([H])C1([H])C([H])=C1[H].[H][H],112.23169,75.531
6895,[H]C([H])=C([H])OC([H])([H])C1([H])C([H])=C1[H].[H][H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],36.700689999999994,-75.531
6896,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C([H])([H])[C@@]1([H])[C][C@@]([H])(C([H])([H])[H])OC1([H])[H],62.25641,58.44015
6896,[H]C([H])([H])[C@@]1([H])[C][C@@]([H])(C([H])([H])[H])OC1([H])[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],3.8162599999999998,-58.44015
6897,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C([H])([H])[C-]=[O+]C([H])([H])C1([H])C([H])([H])C1([H])[H],82.23789000000001,58.9468
6897,[H]C([H])([H])[C-]=[O+]C([H])([H])C1([H])C([H])([H])C1([H])[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],23.291090000000004,-58.9468
6898,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@@]2([H])C1([H])[H],99.47345,5.3027
6898,[H]C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@@]2([H])C1([H])[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],94.17075,-5.3027
6899,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C([H])([H])[C@]1([H])C([H])([H])O[C@]2([H])C([H])([H])[C@]12[H],89.27251,8.313139999999999
6899,[H]C([H])([H])[C@]1([H])C([H])([H])O[C@]2([H])C([H])([H])[C@]12[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],80.95936999999999,-8.313139999999999
6900,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C1=C([H])C([H])([H])C([H])=C(C([H])([H])[H])O1.[H][H],74.63015,12.9293
6900,[H]C1=C([H])C([H])([H])C([H])=C(C([H])([H])[H])O1.[H][H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],61.70085,-12.9293
6901,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C1([H])[C]C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])O1,66.29201,60.6235
6901,[H]C1([H])[C]C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])O1>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],5.668510000000005,-60.6235
6902,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])C([H])=C([H])[H],66.3958,15.25421
6902,[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])C([H])=C([H])[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],51.141589999999994,-15.25421
6903,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H][C]C([H])([H])[C@]1([H])C([H])([H])O[C@]1([H])C([H])([H])[H],106.95987,93.06979
6903,[H][C]C([H])([H])[C@]1([H])C([H])([H])O[C@]1([H])C([H])([H])[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],13.890079999999998,-93.06979
6904,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C([H])([H])C1=C2C([H])([H])[C@]2([H])C([H])([H])O1.[H][H],109.74369,61.56241
6904,[H]C([H])([H])C1=C2C([H])([H])[C@]2([H])C([H])([H])O1.[H][H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],48.18128,-61.56241
6905,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C1=C([H])C1([H])[C@]([H])(OC([H])([H])[H])C([H])([H])[H],106.88701,47.06303
6905,[H]C1=C([H])C1([H])[C@]([H])(OC([H])([H])[H])C([H])([H])[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],59.823980000000006,-47.06303
6906,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C(=O)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])=C([H])[H],71.09428,-4.52196
6906,[H]C(=O)[C@]([H])(C([H])([H])[H])C([H])([H])C([H])=C([H])[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],75.61624,4.52196
6907,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C([H])=C([H])/C([H])=C(\OC([H])([H])[H])C([H])([H])[H],125.69313,12.73599
6907,[H]C([H])=C([H])/C([H])=C(\OC([H])([H])[H])C([H])([H])[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],112.95714,-12.73599
6908,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C([H])=C([H])O[C@@]([H])(C([H])=C([H])[H])C([H])([H])[H],88.55632,10.74432
6908,[H]C([H])=C([H])O[C@@]([H])(C([H])=C([H])[H])C([H])([H])[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],77.812,-10.74432
6909,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C([H])=C([H])/C([H])=C(/[H])OC([H])([H])C([H])([H])[H],130.31572,14.57535
6909,[H]C([H])=C([H])/C([H])=C(/[H])OC([H])([H])C([H])([H])[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],115.74037,-14.57535
6910,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C([H])=C(OC([H])([H])C([H])=C([H])[H])C([H])([H])[H],85.75633,9.86084
6910,[H]C([H])=C(OC([H])([H])C([H])=C([H])[H])C([H])([H])[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],75.89549000000001,-9.86084
6911,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H][C][C@@]1([H])C([H])([H])O[C@]([H])(C([H])([H])[H])C1([H])[H],117.81206,68.61014
6911,[H][C][C@@]1([H])C([H])([H])O[C@]([H])(C([H])([H])[H])C1([H])[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],49.20192,-68.61014
6912,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H]C(=O)C([H])([H])C([H])([H])/C([H])=C(/[H])C([H])([H])[H],68.73128,-5.36789
6912,[H]C(=O)C([H])([H])C([H])([H])/C([H])=C(/[H])C([H])([H])[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],74.09917,5.36789
6913,[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H]>>[H][C][C@@]1([H])C([H])([H])C([H])([H])O[C@]1([H])C([H])([H])[H],116.80372,68.62376
6913,[H][C][C@@]1([H])C([H])([H])C([H])([H])O[C@]1([H])C([H])([H])[H]>>[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@]2([H])C([H])([H])[C@]12[H],48.179959999999994,-68.62376
6914,[H]c1c(N([H])[H])c([H])n([H])c1N([H])[H]>>[H][C-]1C(N([H])[H])=C=C([N+]([H])([H])[H])N1[H],85.20837,78.81233
6914,[H][C-]1C(N([H])[H])=C=C([N+]([H])([H])[H])N1[H]>>[H]c1c(N([H])[H])c([H])n([H])c1N([H])[H],6.396039999999999,-78.81233
6915,[H]c1c(N([H])[H])c([H])n([H])c1N([H])[H]>>[H]C1=C(N([H])[H])[N+]([H])([H])[C-]=C1N([H])[H],82.48379,70.89838
6915,[H]C1=C(N([H])[H])[N+]([H])([H])[C-]=C1N([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1N([H])[H],11.585409999999996,-70.89838
6916,[H]c1c(N([H])[H])c([H])n([H])c1N([H])[H]>>[H][C+]1N([H])C(N([H])[H])=[C-][C@]1([H])N([H])[H],77.34028,74.71566
6916,[H][C+]1N([H])C(N([H])[H])=[C-][C@]1([H])N([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1N([H])[H],2.6246200000000073,-74.71566
6917,[H]c1c(N([H])[H])c([H])n([H])c1N([H])[H]>>[H][N-][C+](C([H])=C1[C-]([H])[N+]1([H])[H])N([H])[H],84.76293000000001,82.04395
6917,[H][N-][C+](C([H])=C1[C-]([H])[N+]1([H])[H])N([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1N([H])[H],2.718980000000016,-82.04395
6918,[H]c1c(N([H])[H])c([H])n([H])c1N([H])[H]>>[H]/N=C1\C([H])=C(N([H])[H])C([H])([H])N1[H],84.37991,-0.96098
6918,[H]/N=C1\C([H])=C(N([H])[H])C([H])([H])N1[H]>>[H]c1c(N([H])[H])c([H])n([H])c1N([H])[H],85.34089,0.96098
6919,[H]c1c(N([H])[H])c([H])n([H])c1N([H])[H]>>[H]/N=C1/N([H])C([H])=C(N([H])[H])C1([H])[H],70.44322,5.35618
6919,[H]/N=C1/N([H])C([H])=C(N([H])[H])C1([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1N([H])[H],65.08704,-5.35618
6920,[H]c1c(N([H])[H])c([H])n([H])c1N([H])[H]>>[H]/N=C1\C([H])=C(N([H])[H])N([H])C1([H])[H],66.87963,2.10067
6920,[H]/N=C1\C([H])=C(N([H])[H])N([H])C1([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1N([H])[H],64.77896000000001,-2.10067
6921,[H]c1c(N([H])[H])c([H])n([H])c1N([H])[H]>>[H]N=C(N([H])[H])[C@@]1([H])C([H])=C1N([H])[H],83.10219000000001,45.59627
6921,[H]N=C(N([H])[H])[C@@]1([H])C([H])=C1N([H])[H]>>[H]c1c(N([H])[H])c([H])n([H])c1N([H])[H],37.50592000000001,-45.59627
